sample_id,prefix_len,fp32_top1_logit,fp32_margin,int8_top1_logit,int8_margin,fp32_argmax_id,int8_argmax_id,margin_diff_abs
common_voice_de_19160355,1,12.696608543395996,0.7676944732666016,12.507569313049316,0.7038984298706055,9092,9092,0.0637960433959961
common_voice_de_19160374,5,12.378190040588379,0.46212291717529297,12.009788513183594,0.046439170837402344,22,22,0.4156837463378906
common_voice_de_19160375,0,13.018261909484863,1.4336414337158203,12.753375053405762,1.1073675155639648,36,36,0.32627391815185547
common_voice_de_19160753,0,12.111492156982422,0.12055587768554688,12.42406177520752,0.4611635208129883,231,231,0.3406076431274414
common_voice_de_19161700,16,11.04546070098877,0.6133995056152344,10.714798927307129,0.7260618209838867,8,8,0.11266231536865234
common_voice_de_19162146,11,11.349287986755371,0.8990516662597656,11.166189193725586,0.43502330780029297,1488,1488,0.46402835845947266
common_voice_de_19162164,4,9.325277328491211,2.889967441558838,9.517278671264648,2.6251296997070312,28687,28687,0.26483774185180664
common_voice_de_19162908,7,13.849220275878906,0.16605663299560547,13.8865327835083,0.08775520324707031,12,7,0.07830142974853516
common_voice_de_19163435,6,10.940879821777344,1.018777847290039,10.766549110412598,0.7709388732910156,19308,19308,0.24783897399902344
common_voice_de_19163615,0,10.981708526611328,0.11081695556640625,10.948529243469238,0.4250001907348633,36,36,0.31418323516845703
common_voice_de_19163688,0,10.999801635742188,0.04281044006347656,10.950518608093262,0.144500732421875,2038,2038,0.10169029235839844
common_voice_de_19165204,0,13.962946891784668,1.2395191192626953,13.663867950439453,0.7052135467529297,574,574,0.5343055725097656
common_voice_de_19165516,0,13.602849960327148,1.654332160949707,13.670821189880371,1.623072624206543,36,36,0.03125953674316406
common_voice_de_19166157,1,13.371346473693848,0.5659704208374023,13.57274055480957,0.6951093673706055,8754,8754,0.12913894653320312
common_voice_de_19168038,12,10.008877754211426,0.9191608428955078,9.818941116333008,1.3212013244628906,3,3,0.4020404815673828
common_voice_de_19168635,14,10.307694435119629,0.5618724822998047,10.453875541687012,0.5976686477661133,416,416,0.035796165466308594
common_voice_de_19170859,18,7.5335798263549805,0.14826488494873047,7.119707107543945,0.005241870880126953,33,33,0.14302301406860352
common_voice_de_19170979,0,14.14427661895752,0.15546798706054688,14.1605806350708,0.1555652618408203,487,487,9.72747802734375e-05
common_voice_de_19176713,27,9.643506050109863,0.0279083251953125,10.428725242614746,0.6237668991088867,3,266,0.5958585739135742
common_voice_de_19177771,0,11.675785064697266,1.3340692520141602,11.76547622680664,1.2640142440795898,231,231,0.07005500793457031
common_voice_de_19177772,1,10.098283767700195,0.02626323699951172,10.14583683013916,0.1699075698852539,2280,58,0.1436443328857422
common_voice_de_19182960,19,13.638593673706055,0.4528217315673828,13.795461654663086,0.14700603485107422,480,12658,0.3058156967163086
common_voice_de_19207287,3,14.534364700317383,0.46009159088134766,14.1229248046875,0.09088611602783203,256,256,0.3692054748535156
common_voice_de_19209971,0,11.778595924377441,0.836552619934082,11.897911071777344,0.9934396743774414,36,36,0.15688705444335938
common_voice_de_19209973,9,12.773116111755371,1.363947868347168,12.677253723144531,1.0790061950683594,4,4,0.2849416732788086
common_voice_de_19213352,0,12.283713340759277,1.0953369140625,11.814230918884277,0.8360710144042969,1905,1905,0.2592658996582031
common_voice_de_19258149,0,12.617501258850098,0.3553180694580078,12.388751983642578,0.25603199005126953,968,968,0.09928607940673828
common_voice_de_19263929,0,12.009207725524902,1.0123119354248047,12.053272247314453,0.9011049270629883,36,36,0.1112070083618164
common_voice_de_19276306,1,11.906993865966797,0.7194242477416992,12.626260757446289,1.4243535995483398,494,494,0.7049293518066406
common_voice_de_19283545,0,12.20171070098877,1.2635459899902344,12.134833335876465,1.1655826568603516,231,231,0.09796333312988281
common_voice_de_19283966,0,11.703022956848145,1.064070701599121,11.955659866333008,1.359950065612793,36,36,0.2958793640136719
common_voice_de_19291812,19,13.092881202697754,2.2203121185302734,12.328572273254395,1.5737934112548828,910,910,0.6465187072753906
common_voice_de_19295876,19,7.55988883972168,0.3225579261779785,7.303180694580078,0.39441680908203125,1860,1860,0.07185888290405273
common_voice_de_19317920,28,11.329553604125977,0.42104530334472656,11.280268669128418,0.4145212173461914,1452,1452,0.006524085998535156
common_voice_de_19335231,12,9.458563804626465,2.0551748275756836,8.678133964538574,1.165557861328125,2277,2277,0.8896169662475586
common_voice_de_19348877,0,12.12440299987793,0.12414073944091797,12.297744750976562,0.3345823287963867,131,131,0.21044158935546875
common_voice_de_19353561,17,9.797005653381348,1.371129035949707,9.827923774719238,1.27288818359375,3,3,0.09824085235595703
common_voice_de_19364456,10,12.245758056640625,0.6591091156005859,12.101123809814453,0.5490322113037109,14,14,0.110076904296875
common_voice_de_19383803,0,12.136944770812988,0.022129058837890625,12.299793243408203,0.27495384216308594,742,441,0.2528247833251953
common_voice_de_19389646,5,11.435074806213379,0.46837902069091797,11.027698516845703,0.19043636322021484,44955,44955,0.2779426574707031
common_voice_de_19400082,0,13.057577133178711,0.11180305480957031,13.48319149017334,0.6483221054077148,8678,8678,0.5365190505981445
common_voice_de_19417371,0,12.550802230834961,0.9381217956542969,12.76538372039795,1.1245832443237305,231,231,0.1864614486694336
common_voice_de_19421370,7,12.349579811096191,0.6575918197631836,12.368775367736816,0.5088682174682617,8327,8327,0.14872360229492188
common_voice_de_19423007,5,10.746768951416016,1.525132179260254,10.101293563842773,1.2686796188354492,7151,7151,0.2564525604248047
common_voice_de_19429812,0,12.159266471862793,0.10351943969726562,12.196922302246094,0.105133056640625,4744,4744,0.001613616943359375
common_voice_de_19432908,0,13.574145317077637,0.04439067840576172,13.455448150634766,0.06517314910888672,36,140,0.020782470703125
common_voice_de_19442854,16,9.192686080932617,0.21281719207763672,9.395841598510742,0.4033546447753906,13,13,0.1905374526977539
common_voice_de_19453181,18,7.650579452514648,0.8632321357727051,7.653875827789307,0.8565607070922852,172,172,0.006671428680419922
common_voice_de_19456336,0,13.332916259765625,1.4479084014892578,13.51078987121582,1.4050569534301758,15036,15036,0.04285144805908203
common_voice_de_19461209,1,10.642121315002441,0.19866275787353516,10.44957447052002,0.3231544494628906,2,2,0.12449169158935547
common_voice_de_19489798,0,13.24005126953125,0.4313507080078125,13.273436546325684,0.569127082824707,7230,7230,0.13777637481689453
common_voice_de_19490814,0,11.379755973815918,0.04165840148925781,11.588933944702148,0.11795997619628906,64,231,0.07630157470703125
common_voice_de_19491045,0,13.683733940124512,0.42717552185058594,13.898366928100586,0.6559000015258789,3320,3320,0.22872447967529297
common_voice_de_19500286,18,8.400559425354004,0.1184682846069336,8.351266860961914,0.4680509567260742,4316,4316,0.3495826721191406
common_voice_de_19502615,13,6.881599426269531,1.173891544342041,7.320955276489258,1.4805645942687988,10039,10039,0.3066730499267578
